Gene stable ID	RefSeq mRNA predicted ID
ENSBTAG00000048889	
ENSBTAG00000021893	
ENSBTAG00000021893	XM_059884702
ENSBTAG00000021893	XM_024989464
ENSBTAG00000021893	XM_005203531
ENSBTAG00000021893	XM_059884752
ENSBTAG00000021893	XM_010802771
ENSBTAG00000021893	XM_005203530
ENSBTAG00000021893	XM_059884751
ENSBTAG00000077449	
ENSBTAG00000074949	
ENSBTAG00000077915	
ENSBTAG00000058062	
ENSBTAG00000040082	
ENSBTAG00000077765	
ENSBTAG00000062057	
ENSBTAG00000060304	
ENSBTAG00000073868	
ENSBTAG00000078838	
ENSBTAG00000060401	XM_024989153
ENSBTAG00000060401	
ENSBTAG00000077691	
ENSBTAG00000064822	
ENSBTAG00000044636	
ENSBTAG00000072257	
ENSBTAG00000070856	
ENSBTAG00000042289	
ENSBTAG00000073249	
ENSBTAG00000066761	XM_024989154
ENSBTAG00000050264	
ENSBTAG00000069133	
ENSBTAG00000042928	
ENSBTAG00000010866	
ENSBTAG00000010866	XM_059885635
ENSBTAG00000009522	XM_059887315
ENSBTAG00000009522	
ENSBTAG00000070633	
ENSBTAG00000052186	XM_059884472
ENSBTAG00000052186	XM_059884473
ENSBTAG00000052186	XM_024989148
ENSBTAG00000036950	
ENSBTAG00000052320	
ENSBTAG00000052315	
ENSBTAG00000074692	
ENSBTAG00000045890	
ENSBTAG00000042237	
ENSBTAG00000078285	
ENSBTAG00000019355	
ENSBTAG00000019355	XM_015473318
ENSBTAG00000066897	
ENSBTAG00000066476	
ENSBTAG00000050711	
ENSBTAG00000067087	
ENSBTAG00000063813	XM_024989128
ENSBTAG00000063813	XM_024989127
ENSBTAG00000034064	XM_059884474
ENSBTAG00000072259	
ENSBTAG00000034145	XM_024989117
ENSBTAG00000076703	
ENSBTAG00000054947	
ENSBTAG00000077461	
ENSBTAG00000044377	
ENSBTAG00000067704	
ENSBTAG00000073718	
ENSBTAG00000057097	
ENSBTAG00000075727	
ENSBTAG00000043369	
ENSBTAG00000051836	
ENSBTAG00000056574	
ENSBTAG00000059388	
ENSBTAG00000028990	
ENSBTAG00000053426	
ENSBTAG00000053800	
ENSBTAG00000052756	
ENSBTAG00000055142	
ENSBTAG00000054205	
ENSBTAG00000054205	XM_024989104
ENSBTAG00000078105	
ENSBTAG00000078543	
ENSBTAG00000072230	
ENSBTAG00000044680	
ENSBTAG00000074720	
ENSBTAG00000048734	
ENSBTAG00000048603	
ENSBTAG00000073090	XM_015473076
ENSBTAG00000052994	
ENSBTAG00000053421	
ENSBTAG00000053630	
ENSBTAG00000071631	
ENSBTAG00000059581	
ENSBTAG00000020154	XM_024989584
ENSBTAG00000020154	XM_005203534
ENSBTAG00000020154	XM_005203535
ENSBTAG00000020154	XM_005203538
ENSBTAG00000020154	XM_005203536
ENSBTAG00000077532	
ENSBTAG00000030111	
ENSBTAG00000073185	
ENSBTAG00000077444	
ENSBTAG00000034437	XM_024989152
ENSBTAG00000034437	XM_024989105
ENSBTAG00000039384	
ENSBTAG00000030456	
ENSBTAG00000030456	XM_005212172
ENSBTAG00000030456	XM_005212173
ENSBTAG00000030456	XM_005212175
ENSBTAG00000030456	XM_005212174
ENSBTAG00000073834	
ENSBTAG00000074031	
ENSBTAG00000076794	
ENSBTAG00000074200	
ENSBTAG00000075357	
ENSBTAG00000004428	
ENSBTAG00000010422	
ENSBTAG00000010422	XM_059886652
ENSBTAG00000010422	XM_024992048
ENSBTAG00000010422	XM_024992049
ENSBTAG00000010422	XM_005206462
ENSBTAG00000069743	
ENSBTAG00000020153	
ENSBTAG00000020153	XM_005203466
ENSBTAG00000020153	XM_005203468
ENSBTAG00000000558	XM_015469619
ENSBTAG00000004426	XM_059887603
ENSBTAG00000004426	XM_005207701
ENSBTAG00000001455	XM_024991096
ENSBTAG00000072881	XM_003585981
ENSBTAG00000063761	
ENSBTAG00000012211	
ENSBTAG00000007923	
ENSBTAG00000008139	XM_024990595
ENSBTAG00000008139	XM_024990596
ENSBTAG00000008139	XM_024990594
ENSBTAG00000018596	XM_024998161
ENSBTAG00000018596	XM_059890964
ENSBTAG00000075084	
ENSBTAG00000020152	
ENSBTAG00000077783	
ENSBTAG00000075715	
ENSBTAG00000020150	
ENSBTAG00000008138	
ENSBTAG00000013263	XM_005205543
ENSBTAG00000013263	
ENSBTAG00000007921	
ENSBTAG00000007921	XM_005207699
ENSBTAG00000007921	XM_059887559
ENSBTAG00000021708	
ENSBTAG00000021708	XM_059890963
ENSBTAG00000021708	XM_059890960
ENSBTAG00000021708	XM_059890962
ENSBTAG00000021708	XM_059890955
ENSBTAG00000021708	XM_059890954
ENSBTAG00000021708	XM_059890952
ENSBTAG00000021708	XM_059890956
ENSBTAG00000021708	XM_059890958
ENSBTAG00000021708	XM_059890957
ENSBTAG00000021708	XM_059890959
ENSBTAG00000021708	XM_059890961
ENSBTAG00000048953	
ENSBTAG00000057346	
ENSBTAG00000005668	XM_024993122
ENSBTAG00000005668	XM_059887429
ENSBTAG00000005668	XM_024993121
ENSBTAG00000006528	
ENSBTAG00000006528	XM_005205480
ENSBTAG00000006528	XM_005205478
ENSBTAG00000006528	XM_059885659
ENSBTAG00000070066	XM_059889011
ENSBTAG00000070066	
ENSBTAG00000011941	
ENSBTAG00000012343	
ENSBTAG00000056508	
ENSBTAG00000046628	
ENSBTAG00000017489	
ENSBTAG00000017489	XM_005212136
ENSBTAG00000046511	
ENSBTAG00000060624	
ENSBTAG00000020564	XM_024992479
ENSBTAG00000020564	XM_024992478
ENSBTAG00000020564	
ENSBTAG00000020564	XM_002687390
ENSBTAG00000075367	
ENSBTAG00000076358	
ENSBTAG00000013652	
ENSBTAG00000013652	XM_059890689
ENSBTAG00000013652	XM_005212232
ENSBTAG00000063449	
ENSBTAG00000049929	
ENSBTAG00000002084	XM_005207736
ENSBTAG00000002084	XM_002688134
ENSBTAG00000032598	
ENSBTAG00000032598	XM_003585971
ENSBTAG00000032598	XM_059885883
ENSBTAG00000076907	
ENSBTAG00000043591	
ENSBTAG00000044773	
ENSBTAG00000045597	
ENSBTAG00000016709	
ENSBTAG00000016709	XM_059885528
ENSBTAG00000016709	XM_005205471
ENSBTAG00000016709	XM_005205470
ENSBTAG00000048200	
ENSBTAG00000002081	XM_005207720
ENSBTAG00000002081	XM_010805987
ENSBTAG00000002081	XM_059887369
ENSBTAG00000002081	XM_059887368
ENSBTAG00000002081	XM_024993063
ENSBTAG00000002081	XM_059887366
ENSBTAG00000002081	XM_024993062
ENSBTAG00000002081	XM_059887364
ENSBTAG00000002081	XM_010805972
ENSBTAG00000002081	XM_059887370
ENSBTAG00000002081	XM_059887376
ENSBTAG00000002081	XM_059887379
ENSBTAG00000002081	XM_059887365
ENSBTAG00000002081	XM_059887378
ENSBTAG00000002081	XM_059887374
ENSBTAG00000002081	XM_015471531
ENSBTAG00000002081	XM_005207719
ENSBTAG00000002081	XM_024993066
ENSBTAG00000002081	XM_059887377
ENSBTAG00000002081	XM_059887373
ENSBTAG00000002081	XM_024993068
ENSBTAG00000002081	XM_059887372
ENSBTAG00000002081	XM_059887371
ENSBTAG00000002081	XM_059887381
ENSBTAG00000002081	XM_059887380
ENSBTAG00000002081	XM_024993072
ENSBTAG00000002081	XM_010805980
ENSBTAG00000002081	XM_059887382
ENSBTAG00000002081	XM_059887375
ENSBTAG00000002081	XM_059887383
ENSBTAG00000043381	
ENSBTAG00000042460	
ENSBTAG00000025308	XM_024997879
ENSBTAG00000025308	XM_024997878
ENSBTAG00000025308	XM_024997877
ENSBTAG00000025308	XM_005212234
ENSBTAG00000025308	XM_024997881
ENSBTAG00000025308	
ENSBTAG00000025308	XM_024997880
ENSBTAG00000074990	
ENSBTAG00000073178	
ENSBTAG00000045003	
ENSBTAG00000049533	
ENSBTAG00000016005	
ENSBTAG00000016005	XM_005207693
ENSBTAG00000008083	
ENSBTAG00000073765	
ENSBTAG00000016707	
ENSBTAG00000046684	XM_024997331
ENSBTAG00000046684	XM_010809632
ENSBTAG00000046684	XM_005212149
ENSBTAG00000046684	XM_010809629
ENSBTAG00000046684	XM_024997327
ENSBTAG00000046684	XM_005212147
ENSBTAG00000046684	XM_024997328
ENSBTAG00000046684	XM_005212146
ENSBTAG00000046684	
ENSBTAG00000030453	XM_024997448
ENSBTAG00000030453	XM_024997441
ENSBTAG00000030453	XM_024997442
ENSBTAG00000030453	XM_024997444
ENSBTAG00000030453	
ENSBTAG00000030453	XM_024997443
ENSBTAG00000030453	XM_024997440
ENSBTAG00000003115	
ENSBTAG00000003115	XM_059885557
ENSBTAG00000003115	XM_059885555
ENSBTAG00000003115	XM_005205475
ENSBTAG00000003115	XM_005205472
ENSBTAG00000003115	XM_059885556
ENSBTAG00000003114	XM_024991079
ENSBTAG00000003114	XM_024991081
ENSBTAG00000003114	XM_024991082
ENSBTAG00000003114	
ENSBTAG00000003114	XM_059885885
ENSBTAG00000003114	XM_059885886
ENSBTAG00000016247	
ENSBTAG00000009035	XM_010805938
ENSBTAG00000009035	XM_010805939
ENSBTAG00000009035	XM_059887722
ENSBTAG00000009035	XM_024993520
ENSBTAG00000009035	XM_059887718
ENSBTAG00000009035	XM_059887720
ENSBTAG00000009035	XM_059887719
ENSBTAG00000002332	
ENSBTAG00000002332	XM_024990897
ENSBTAG00000002526	XM_024993202
ENSBTAG00000002526	XM_024993201
ENSBTAG00000002526	XM_024993203
ENSBTAG00000018909	
ENSBTAG00000018909	XM_003585978
ENSBTAG00000018909	XM_059885639
ENSBTAG00000018909	XM_059885640
ENSBTAG00000018909	XM_024990748
ENSBTAG00000018909	XM_059885638
ENSBTAG00000018909	XM_059885636
ENSBTAG00000018909	XM_059885637
ENSBTAG00000018909	XM_015469831
ENSBTAG00000018909	XM_024990747
ENSBTAG00000040088	
ENSBTAG00000040088	XM_059887659
ENSBTAG00000040088	XM_024993420
ENSBTAG00000040088	XM_024993419
ENSBTAG00000040088	XM_024993418
ENSBTAG00000040088	XM_059887658
ENSBTAG00000040088	XM_059887660
ENSBTAG00000009994	
ENSBTAG00000009994	XM_059890535
ENSBTAG00000009994	XM_059890533
ENSBTAG00000009994	XM_059890532
ENSBTAG00000009994	XM_059890531
ENSBTAG00000009994	XM_059890530
ENSBTAG00000009994	XM_059890528
ENSBTAG00000009994	XM_059890529
ENSBTAG00000009994	XM_059890534
ENSBTAG00000066764	
ENSBTAG00000012818	
ENSBTAG00000012818	XM_005207730
ENSBTAG00000012818	XM_015471532
ENSBTAG00000012818	XM_015471533
ENSBTAG00000012818	XM_015471534
ENSBTAG00000012818	XM_024993081
ENSBTAG00000012818	XM_015471535
ENSBTAG00000012818	XM_015471536
ENSBTAG00000012818	XM_010805994
ENSBTAG00000012818	XM_024993083
ENSBTAG00000012818	XM_010805995
ENSBTAG00000012818	XM_015471537
ENSBTAG00000012818	XM_005207725
ENSBTAG00000012818	XM_024993085
ENSBTAG00000012818	XM_005207727
ENSBTAG00000012818	XM_005207726
ENSBTAG00000012818	XM_005207728
ENSBTAG00000000521	
ENSBTAG00000000521	XM_024990801
ENSBTAG00000000521	XM_015469610
ENSBTAG00000000521	XM_024990802
ENSBTAG00000000521	XM_005205500
ENSBTAG00000006811	XM_005201183
ENSBTAG00000013136	XM_005212273
ENSBTAG00000013136	XM_010809687
ENSBTAG00000013136	XM_005212271
ENSBTAG00000013136	XM_010809683
ENSBTAG00000013136	
ENSBTAG00000013136	XM_059890966
ENSBTAG00000013136	XM_059890967
ENSBTAG00000013136	XM_059890968
ENSBTAG00000013136	XM_059890969
ENSBTAG00000013136	XM_005212272
ENSBTAG00000013136	XM_010809684
ENSBTAG00000013136	XM_005212274
ENSBTAG00000013136	XM_059890970
ENSBTAG00000013136	XM_010809685
ENSBTAG00000013136	XM_002691111
ENSBTAG00000023652	
ENSBTAG00000007870	XM_059885752
ENSBTAG00000007870	XM_005205506
ENSBTAG00000007870	
ENSBTAG00000017073	XM_059887730
ENSBTAG00000016223	XM_059885657
ENSBTAG00000016223	XM_010804300
ENSBTAG00000016223	XM_010804301
ENSBTAG00000017061	XM_059887544
ENSBTAG00000017061	XM_059887543
ENSBTAG00000017061	XM_005207731
ENSBTAG00000017061	XM_024993246
ENSBTAG00000017061	XM_010805996
ENSBTAG00000017061	XM_010805997
ENSBTAG00000030432	
ENSBTAG00000030432	XM_059890965
ENSBTAG00000016220	
ENSBTAG00000016220	XM_024991091
ENSBTAG00000016220	XM_015469692
ENSBTAG00000016220	XM_002686848
ENSBTAG00000016220	XM_015469694
ENSBTAG00000016220	XM_010804309
ENSBTAG00000016220	XM_010804310
ENSBTAG00000046413	XM_015471545
ENSBTAG00000046413	
ENSBTAG00000045567	
ENSBTAG00000045567	XM_005205502
ENSBTAG00000045567	XM_005205503
ENSBTAG00000007522	
ENSBTAG00000007522	XM_059887324
ENSBTAG00000007522	XM_024993023
ENSBTAG00000007522	XM_024993022
ENSBTAG00000007522	XM_024993024
ENSBTAG00000007522	XM_024993025
ENSBTAG00000007522	XM_024993026
ENSBTAG00000020931	
ENSBTAG00000020931	XM_005205489
ENSBTAG00000001124	XM_010809641
ENSBTAG00000001124	XM_059890496
ENSBTAG00000001124	XM_015473301
ENSBTAG00000001124	
ENSBTAG00000015728	
ENSBTAG00000049465	XM_059887727
ENSBTAG00000049465	XM_059887729
ENSBTAG00000049465	XM_059887728
ENSBTAG00000049465	XM_024993522
ENSBTAG00000007146	XM_059885888
ENSBTAG00000007146	
ENSBTAG00000007146	XM_059885890
ENSBTAG00000007146	XM_059885891
ENSBTAG00000007146	XM_024991092
ENSBTAG00000007146	XM_010804326
ENSBTAG00000007146	XM_059885889
ENSBTAG00000023000	
ENSBTAG00000005162	
ENSBTAG00000005162	XM_010800970
ENSBTAG00000070851	XM_015471522
ENSBTAG00000053990	
ENSBTAG00000024125	
ENSBTAG00000024340	XM_005205544
ENSBTAG00000026250	
ENSBTAG00000052566	
ENSBTAG00000009219	XM_059887605
ENSBTAG00000009219	XM_010800962
ENSBTAG00000009219	XM_059887602
ENSBTAG00000009219	XM_059887613
ENSBTAG00000009219	XM_059887610
ENSBTAG00000056961	
ENSBTAG00000002895	
ENSBTAG00000066888	
ENSBTAG00000077007	
ENSBTAG00000065818	
ENSBTAG00000065258	
ENSBTAG00000070342	
ENSBTAG00000062218	
ENSBTAG00000057626	
ENSBTAG00000057352	
ENSBTAG00000072834	
ENSBTAG00000074768	
ENSBTAG00000071179	
ENSBTAG00000012737	XM_059890694
ENSBTAG00000012737	
ENSBTAG00000012737	XM_010809663
ENSBTAG00000012737	XM_010809665
ENSBTAG00000055787	
ENSBTAG00000074987	
ENSBTAG00000073924	
ENSBTAG00000026156	XM_024992495
ENSBTAG00000026156	XM_024992498
ENSBTAG00000026156	XM_005201174
ENSBTAG00000026156	XM_015468734
ENSBTAG00000059656	
ENSBTAG00000055598	
ENSBTAG00000073977	
ENSBTAG00000063626	
ENSBTAG00000073471	
ENSBTAG00000066173	
ENSBTAG00000061752	
ENSBTAG00000077813	
ENSBTAG00000039151	
ENSBTAG00000039151	XM_015469006
ENSBTAG00000005489	
ENSBTAG00000005489	XM_059890702
ENSBTAG00000076273	
ENSBTAG00000072249	
ENSBTAG00000057773	
ENSBTAG00000071493	
ENSBTAG00000071922	
ENSBTAG00000064995	
ENSBTAG00000060531	
ENSBTAG00000071157	
ENSBTAG00000071306	
ENSBTAG00000070087	
ENSBTAG00000074619	
ENSBTAG00000063709	
ENSBTAG00000057664	
ENSBTAG00000074614	
ENSBTAG00000074893	
ENSBTAG00000071773	
ENSBTAG00000063440	
ENSBTAG00000078536	
ENSBTAG00000063742	
ENSBTAG00000075730	
ENSBTAG00000073402	
ENSBTAG00000078410	
ENSBTAG00000071233	
ENSBTAG00000067825	
ENSBTAG00000063259	
ENSBTAG00000071743	
ENSBTAG00000063536	
ENSBTAG00000073909	
ENSBTAG00000064732	
ENSBTAG00000071090	
ENSBTAG00000077168	
ENSBTAG00000070931	
ENSBTAG00000056209	
ENSBTAG00000078984	
ENSBTAG00000068625	
ENSBTAG00000067203	
ENSBTAG00000064470	
ENSBTAG00000062970	
ENSBTAG00000060189	
ENSBTAG00000055706	
ENSBTAG00000060982	
ENSBTAG00000072506	
ENSBTAG00000058596	
ENSBTAG00000074166	
ENSBTAG00000062695	
ENSBTAG00000077143	
ENSBTAG00000070014	
ENSBTAG00000009128	
ENSBTAG00000042951	
ENSBTAG00000078428	
ENSBTAG00000045025	
ENSBTAG00000042156	
ENSBTAG00000042584	
ENSBTAG00000065851	
ENSBTAG00000070327	
ENSBTAG00000067958	
ENSBTAG00000071086	
ENSBTAG00000053239	
ENSBTAG00000046959	
ENSBTAG00000077827	
ENSBTAG00000059726	
ENSBTAG00000065442	
ENSBTAG00000059384	
ENSBTAG00000056271	
ENSBTAG00000023675	XM_005201187
ENSBTAG00000023675	XM_003585627
ENSBTAG00000023675	XM_059887642
ENSBTAG00000068422	
ENSBTAG00000074723	
ENSBTAG00000073785	
ENSBTAG00000066193	
ENSBTAG00000074528	
ENSBTAG00000061518	
ENSBTAG00000077845	
ENSBTAG00000077845	XM_005201179
ENSBTAG00000067116	
ENSBTAG00000059908	
ENSBTAG00000044111	XM_059887715
ENSBTAG00000044111	XM_059887710
ENSBTAG00000044111	XM_059887699
ENSBTAG00000044111	XM_059887691
ENSBTAG00000044111	XM_059887705
ENSBTAG00000044111	XM_059887708
ENSBTAG00000044111	XM_059887689
ENSBTAG00000044111	XM_024994020
ENSBTAG00000044111	XM_010800997
ENSBTAG00000044111	XM_024994001
ENSBTAG00000044111	XM_010800991
ENSBTAG00000076922	
ENSBTAG00000045751	
ENSBTAG00000045751	XM_059884441
ENSBTAG00000045751	XM_059884440
ENSBTAG00000045751	XM_024989070
ENSBTAG00000045751	XM_059884439
ENSBTAG00000045751	XM_010810929
ENSBTAG00000075207	
ENSBTAG00000034182	XM_010800987
ENSBTAG00000070812	
ENSBTAG00000062957	
ENSBTAG00000078867	
ENSBTAG00000056446	
ENSBTAG00000065042	
ENSBTAG00000074932	
ENSBTAG00000071218	
ENSBTAG00000062571	
ENSBTAG00000075544	
ENSBTAG00000017877	
ENSBTAG00000017877	XM_010802750
ENSBTAG00000017877	XM_010802749
ENSBTAG00000017877	XM_010802748
ENSBTAG00000002900	
ENSBTAG00000072684	
ENSBTAG00000075769	
ENSBTAG00000067946	
ENSBTAG00000040167	
ENSBTAG00000068741	
ENSBTAG00000071404	
ENSBTAG00000068927	
ENSBTAG00000075853	
ENSBTAG00000073839	
ENSBTAG00000057126	
ENSBTAG00000056108	
ENSBTAG00000070371	
ENSBTAG00000074568	
ENSBTAG00000058041	
ENSBTAG00000071818	
ENSBTAG00000079049	
ENSBTAG00000060666	
ENSBTAG00000059017	
ENSBTAG00000058236	
ENSBTAG00000074821	
ENSBTAG00000057277	
ENSBTAG00000069958	
ENSBTAG00000077334	
ENSBTAG00000017875	
ENSBTAG00000017875	XM_024989601
ENSBTAG00000017875	XM_059884768
ENSBTAG00000017875	XM_005203539
ENSBTAG00000077211	
ENSBTAG00000064148	
ENSBTAG00000074364	
ENSBTAG00000073073	
ENSBTAG00000065550	
ENSBTAG00000073280	
ENSBTAG00000076917	
ENSBTAG00000055578	
ENSBTAG00000076662	
ENSBTAG00000071024	
ENSBTAG00000055958	
ENSBTAG00000057795	
ENSBTAG00000070418	
ENSBTAG00000077221	
ENSBTAG00000017873	XM_024985366
ENSBTAG00000017873	XM_024985349
ENSBTAG00000017873	XM_024985378
ENSBTAG00000017873	XM_024985340
ENSBTAG00000017873	XM_024985356
ENSBTAG00000017873	XM_024985344
ENSBTAG00000054086	
ENSBTAG00000066330	
ENSBTAG00000073873	
ENSBTAG00000058936	
ENSBTAG00000076714	
ENSBTAG00000022922	
ENSBTAG00000061221	
ENSBTAG00000046393	
ENSBTAG00000017856	XM_005203567
ENSBTAG00000017856	XM_002685854
ENSBTAG00000017856	XM_005203566
ENSBTAG00000065139	
ENSBTAG00000051067	
ENSBTAG00000049962	
ENSBTAG00000049962	XM_024989240
ENSBTAG00000057785	
ENSBTAG00000053966	
ENSBTAG00000045781	
ENSBTAG00000078211	
ENSBTAG00000075863	
ENSBTAG00000042804	
ENSBTAG00000071784	
ENSBTAG00000057542	
ENSBTAG00000070214	
ENSBTAG00000063150	
ENSBTAG00000077902	
ENSBTAG00000065511	
ENSBTAG00000076462	
ENSBTAG00000071403	
ENSBTAG00000076477	
ENSBTAG00000043070	
ENSBTAG00000017846	XM_059881548
ENSBTAG00000017846	XM_059881545
ENSBTAG00000017846	
ENSBTAG00000042272	
ENSBTAG00000062657	
ENSBTAG00000049895	
ENSBTAG00000071499	
ENSBTAG00000050442	
ENSBTAG00000005155	
ENSBTAG00000005155	XM_059887664
ENSBTAG00000005155	XM_024993981
ENSBTAG00000005155	XM_005201190
ENSBTAG00000005155	XM_003585628
ENSBTAG00000005155	XM_002684668
ENSBTAG00000056533	
ENSBTAG00000049923	
ENSBTAG00000049569	XM_024989222
ENSBTAG00000049569	XM_024989221
ENSBTAG00000077495	
ENSBTAG00000076206	
ENSBTAG00000050256	XM_059884944
ENSBTAG00000079093	
ENSBTAG00000066428	
ENSBTAG00000050188	
ENSBTAG00000075795	
ENSBTAG00000052621	
ENSBTAG00000073552	
ENSBTAG00000048048	
ENSBTAG00000055677	
ENSBTAG00000046813	
ENSBTAG00000072063	
ENSBTAG00000048662	
ENSBTAG00000066121	
ENSBTAG00000051937	XM_059884502
ENSBTAG00000075766	
ENSBTAG00000076083	
ENSBTAG00000052308	XM_059882993
ENSBTAG00000039037	XM_024989097
ENSBTAG00000049394	
ENSBTAG00000044971	
ENSBTAG00000043517	
ENSBTAG00000070063	XM_024989252
ENSBTAG00000044738	
ENSBTAG00000054271	
ENSBTAG00000066281	XM_015475529
ENSBTAG00000066281	XM_024989254
ENSBTAG00000078575	
ENSBTAG00000074388	
ENSBTAG00000046231	
ENSBTAG00000043287	
ENSBTAG00000074071	
ENSBTAG00000002951	XM_010802753
ENSBTAG00000002951	XM_005203493
ENSBTAG00000002951	XM_024988200
ENSBTAG00000076185	
ENSBTAG00000029970	
ENSBTAG00000002947	XM_010802766
ENSBTAG00000002947	XM_010802767
ENSBTAG00000002947	XM_005203510
ENSBTAG00000002947	XM_005203511
ENSBTAG00000002947	XM_005203513
ENSBTAG00000002947	XM_005203514
ENSBTAG00000002947	XM_005203515
ENSBTAG00000002947	XM_010802768
ENSBTAG00000002947	XM_024989409
ENSBTAG00000049250	
ENSBTAG00000044585	
ENSBTAG00000032787	
ENSBTAG00000032787	XM_024989196
ENSBTAG00000029945	
ENSBTAG00000019033	XM_059884953
ENSBTAG00000019033	XM_024989886
ENSBTAG00000019033	XM_024989882
ENSBTAG00000019033	XM_010802805
ENSBTAG00000019033	XM_010802802
ENSBTAG00000019033	XM_024989884
ENSBTAG00000019033	
ENSBTAG00000051835	
ENSBTAG00000057191	
ENSBTAG00000055447	XM_024989063
ENSBTAG00000010158	XM_005203556
ENSBTAG00000010158	XM_005203555
ENSBTAG00000010158	
ENSBTAG00000051896	XM_059884437
ENSBTAG00000051896	XM_059884438
ENSBTAG00000051896	XM_024989069
ENSBTAG00000051896	XM_059884435
ENSBTAG00000051896	XM_024989067
ENSBTAG00000051896	XM_024989068
ENSBTAG00000060268	
ENSBTAG00000054008	XM_010810912
ENSBTAG00000054008	XM_015473885
ENSBTAG00000054008	
ENSBTAG00000010174	
ENSBTAG00000054194	XM_024989739
ENSBTAG00000076598	
ENSBTAG00000073617	
ENSBTAG00000054045	
ENSBTAG00000076685	
ENSBTAG00000076617	
ENSBTAG00000075588	
ENSBTAG00000073613	
ENSBTAG00000019616	
ENSBTAG00000071930	
ENSBTAG00000007247	XM_024988948
ENSBTAG00000007247	XM_010802758
ENSBTAG00000007247	XM_005203505
ENSBTAG00000007247	XM_005203504
ENSBTAG00000007247	
ENSBTAG00000075431	
ENSBTAG00000060485	XM_059884490
ENSBTAG00000060485	XM_010810928
ENSBTAG00000078919	
ENSBTAG00000070604	
ENSBTAG00000078837	
ENSBTAG00000076118	
ENSBTAG00000071255	
ENSBTAG00000052869	XM_059884492
ENSBTAG00000061046	XM_024989168
ENSBTAG00000070663	
ENSBTAG00000074103	
ENSBTAG00000071801	
ENSBTAG00000072766	
ENSBTAG00000062860	
ENSBTAG00000056802	XM_024989309
ENSBTAG00000061004	
ENSBTAG00000076903	
ENSBTAG00000075941	
ENSBTAG00000054096	XM_024989314
ENSBTAG00000071467	
ENSBTAG00000071071	
ENSBTAG00000052641	
ENSBTAG00000070188	
ENSBTAG00000044150	
ENSBTAG00000044150	XM_059884832
ENSBTAG00000044150	XM_059884833
ENSBTAG00000065366	
ENSBTAG00000052487	
ENSBTAG00000073131	
ENSBTAG00000047764	
ENSBTAG00000047764	XM_059884478
ENSBTAG00000047764	XM_024989162
ENSBTAG00000069360	
ENSBTAG00000069360	XM_059884527
ENSBTAG00000069360	XM_024989306
ENSBTAG00000039714	XM_010810937
ENSBTAG00000055187	
ENSBTAG00000047709	
ENSBTAG00000047709	XM_015461758
ENSBTAG00000056071	
ENSBTAG00000056071	XM_059884852
ENSBTAG00000063382	XM_024989169
ENSBTAG00000063382	
ENSBTAG00000068753	
ENSBTAG00000061546	
ENSBTAG00000078363	
ENSBTAG00000070869	
ENSBTAG00000077284	
ENSBTAG00000055105	
ENSBTAG00000048642	
ENSBTAG00000077216	
ENSBTAG00000072304	
ENSBTAG00000049904	XM_059884523
ENSBTAG00000049904	XM_024989305
ENSBTAG00000049904	XM_059884524
ENSBTAG00000000706	
ENSBTAG00000076511	
ENSBTAG00000020035	
ENSBTAG00000034854	XM_024990226
ENSBTAG00000034854	XM_059885317
ENSBTAG00000034854	XM_024990224
ENSBTAG00000034854	XM_059885306
ENSBTAG00000034854	
ENSBTAG00000034854	XM_024990222
ENSBTAG00000034854	XM_059885300
ENSBTAG00000034854	XM_059885315
ENSBTAG00000034854	XM_059885297
ENSBTAG00000034854	XM_059885294
ENSBTAG00000034854	XM_024990219
ENSBTAG00000034854	XM_024990213
ENSBTAG00000017852	XM_005203432
ENSBTAG00000016550	
ENSBTAG00000016550	XM_005203442
ENSBTAG00000019497	
ENSBTAG00000019497	XM_010802725
ENSBTAG00000019497	XM_010802726
ENSBTAG00000019497	XM_010802727
ENSBTAG00000019497	XM_015461163
ENSBTAG00000012412	
ENSBTAG00000023718	XM_002684584
ENSBTAG00000018855	
ENSBTAG00000018855	XM_005201117
ENSBTAG00000018855	XM_002707686
ENSBTAG00000010456	
ENSBTAG00000018854	
ENSBTAG00000069324	
ENSBTAG00000010775	XM_024989620
ENSBTAG00000010775	XM_010802728
ENSBTAG00000010775	XM_059884800
ENSBTAG00000010775	XM_024989622
ENSBTAG00000010775	XM_024989623
ENSBTAG00000010775	XM_005203436
ENSBTAG00000010775	XM_024989621
ENSBTAG00000048631	XM_024993782
ENSBTAG00000020095	XM_024975940
ENSBTAG00000020095	XM_024975939
ENSBTAG00000020095	
ENSBTAG00000010265	XM_010802714
ENSBTAG00000075873	
ENSBTAG00000001197	
ENSBTAG00000001197	XM_005203557
ENSBTAG00000074752	XM_002684630
ENSBTAG00000036260	
ENSBTAG00000036260	XM_024975207
ENSBTAG00000036260	XM_010812935
ENSBTAG00000050914	
ENSBTAG00000050914	XM_024992474
ENSBTAG00000001150	XM_010800903
ENSBTAG00000001150	XM_010800902
ENSBTAG00000001150	XM_005201109
