tx	gene_id	symbol	gene_biotype	transcript_biotype	chrom	source
ENSMUST00000150021.8	ENSMUSG00000037225	Fgf2	protein_coding	protein_coding_CDS_not_defined	3	cdna
ENSMUST00000145228.2	ENSMUSG00000037225	Fgf2	protein_coding	protein_coding_CDS_not_defined	3	cdna
ENSMUST00000108120.8	ENSMUSG00000037225	Fgf2	protein_coding	protein_coding	3	cdna
ENSMUST00000091203.2	ENSMUSG00000037225	Fgf2	protein_coding	protein_coding	3	cdna
ENSMUST00000199938.2	ENSMUSG00000037225	Fgf2	protein_coding	retained_intron	3	cdna
ENSMUST00000027973.14	ENSMUSG00000026662	Sephs1	protein_coding	protein_coding	2	cdna
ENSMUST00000115019.2	ENSMUSG00000026662	Sephs1	protein_coding	protein_coding	2	cdna
ENSMUST00000144565.2	ENSMUSG00000026662	Sephs1	protein_coding	protein_coding_CDS_not_defined	2	cdna
ENSMUST00000140045.2	ENSMUSG00000026662	Sephs1	protein_coding	protein_coding_CDS_not_defined	2	cdna
ENSMUST00000124773.3	ENSMUSG00000094950	Vmn2r66	protein_coding	protein_coding	7	cdna
ENSMUST00000233725.2	ENSMUSG00000094950	Vmn2r66	protein_coding	protein_coding	7	cdna
ENSMUST00000233111.2	ENSMUSG00000094950	Vmn2r66	protein_coding	nonsense_mediated_decay	7	cdna
ENSMUST00000233739.2	ENSMUSG00000094950	Vmn2r66	protein_coding	protein_coding	7	cdna
ENSMUST00000232837.2	ENSMUSG00000094950	Vmn2r66	protein_coding	protein_coding	7	cdna
ENSMUST00000032180.7	ENSMUSG00000030093	Wnt7a	protein_coding	protein_coding	6	cdna
ENSMUST00000133092.3	ENSMUSG00000030093	Wnt7a	protein_coding	protein_coding_CDS_not_defined	6	cdna
ENSMUST00000132936.3	ENSMUSG00000030093	Wnt7a	protein_coding	protein_coding_CDS_not_defined	6	cdna
ENSMUST00000025385.7	ENSMUSG00000024507	Hsd17b4	protein_coding	protein_coding	18	cdna
ENSMUST00000152388.2	ENSMUSG00000024507	Hsd17b4	protein_coding	protein_coding_CDS_not_defined	18	cdna
ENSMUST00000139502.2	ENSMUSG00000024507	Hsd17b4	protein_coding	retained_intron	18	cdna
ENSMUST00000127325.2	ENSMUSG00000024507	Hsd17b4	protein_coding	retained_intron	18	cdna
ENSMUST00000215495.2	ENSMUSG00000020015	Cdk17	protein_coding	retained_intron	10	cdna
ENSMUST00000069965.9	ENSMUSG00000020015	Cdk17	protein_coding	protein_coding	10	cdna
ENSMUST00000213378.2	ENSMUSG00000020015	Cdk17	protein_coding	protein_coding	10	cdna
ENSMUST00000214445.2	ENSMUSG00000020015	Cdk17	protein_coding	protein_coding	10	cdna
ENSMUST00000215286.2	ENSMUSG00000020015	Cdk17	protein_coding	nonsense_mediated_decay	10	cdna
ENSMUST00000216729.2	ENSMUSG00000020015	Cdk17	protein_coding	nonsense_mediated_decay	10	cdna
ENSMUST00000076846.11	ENSMUSG00000031750	Il34	protein_coding	protein_coding	8	cdna
ENSMUST00000150680.2	ENSMUSG00000031750	Il34	protein_coding	protein_coding	8	cdna
ENSMUST00000137362.2	ENSMUSG00000031750	Il34	protein_coding	protein_coding_CDS_not_defined	8	cdna
ENSMUST00000154803.2	ENSMUSG00000031750	Il34	protein_coding	protein_coding_CDS_not_defined	8	cdna
ENSMUST00000148732.2	ENSMUSG00000031750	Il34	protein_coding	protein_coding_CDS_not_defined	8	cdna
ENSMUST00000004587.11	ENSMUSG00000004473	Clec11a	protein_coding	protein_coding	7	cdna
ENSMUST00000107672.8	ENSMUSG00000028085	Gatb	protein_coding	protein_coding	3	cdna
ENSMUST00000127348.8	ENSMUSG00000028085	Gatb	protein_coding	protein_coding	3	cdna
ENSMUST00000107674.2	ENSMUSG00000028085	Gatb	protein_coding	protein_coding	3	cdna
ENSMUST00000134273.2	ENSMUSG00000028085	Gatb	protein_coding	protein_coding_CDS_not_defined	3	cdna
ENSMUST00000029726.6	ENSMUSG00000028085	Gatb	protein_coding	protein_coding_CDS_not_defined	3	cdna
ENSMUST00000069536.12	ENSMUSG00000055799	Tcf7l1	protein_coding	protein_coding	6	cdna
ENSMUST00000114053.9	ENSMUSG00000055799	Tcf7l1	protein_coding	protein_coding	6	cdna
ENSMUST00000141743.2	ENSMUSG00000055799	Tcf7l1	protein_coding	protein_coding_CDS_not_defined	6	cdna
ENSMUST00000149446.3	ENSMUSG00000055799	Tcf7l1	protein_coding	protein_coding	6	cdna
ENSMUST00000182651.2	ENSMUSG00000055799	Tcf7l1	protein_coding	protein_coding_CDS_not_defined	6	cdna
ENSMUST00000097453.9	ENSMUSG00000026490	Cdc42bpa	protein_coding	protein_coding	1	cdna
ENSMUST00000111117.8	ENSMUSG00000026490	Cdc42bpa	protein_coding	protein_coding	1	cdna
ENSMUST00000134959.8	ENSMUSG00000026490	Cdc42bpa	protein_coding	nonsense_mediated_decay	1	cdna
ENSMUST00000076687.12	ENSMUSG00000026490	Cdc42bpa	protein_coding	protein_coding	1	cdna
ENSMUST00000097450.10	ENSMUSG00000026490	Cdc42bpa	protein_coding	protein_coding	1	cdna
ENSMUST00000212756.2	ENSMUSG00000026490	Cdc42bpa	protein_coding	protein_coding	1	cdna
ENSMUST00000143350.8	ENSMUSG00000026490	Cdc42bpa	protein_coding	protein_coding_CDS_not_defined	1	cdna
ENSMUST00000132894.3	ENSMUSG00000026490	Cdc42bpa	protein_coding	retained_intron	1	cdna
ENSMUST00000139002.2	ENSMUSG00000026490	Cdc42bpa	protein_coding	retained_intron	1	cdna
ENSMUST00000133890.8	ENSMUSG00000026490	Cdc42bpa	protein_coding	protein_coding	1	cdna
ENSMUST00000152582.8	ENSMUSG00000026490	Cdc42bpa	protein_coding	retained_intron	1	cdna
ENSMUST00000194974.2	ENSMUSG00000026490	Cdc42bpa	protein_coding	retained_intron	1	cdna
ENSMUST00000143176.8	ENSMUSG00000026490	Cdc42bpa	protein_coding	protein_coding	1	cdna
ENSMUST00000135056.8	ENSMUSG00000026490	Cdc42bpa	protein_coding	protein_coding	1	cdna
ENSMUST00000145181.2	ENSMUSG00000026490	Cdc42bpa	protein_coding	protein_coding	1	cdna
ENSMUST00000143161.2	ENSMUSG00000026490	Cdc42bpa	protein_coding	retained_intron	1	cdna
ENSMUST00000145274.2	ENSMUSG00000026490	Cdc42bpa	protein_coding	protein_coding_CDS_not_defined	1	cdna
ENSMUST00000129754.2	ENSMUSG00000026490	Cdc42bpa	protein_coding	retained_intron	1	cdna
ENSMUST00000233789.2	ENSMUSG00000095664	Vmn2r67	protein_coding	nonsense_mediated_decay	7	cdna
ENSMUST00000232720.2	ENSMUSG00000095664	Vmn2r67	protein_coding	retained_intron	7	cdna
ENSMUST00000168730.3	ENSMUSG00000095664	Vmn2r67	protein_coding	protein_coding	7	cdna
ENSMUST00000233734.2	ENSMUSG00000095664	Vmn2r67	protein_coding	protein_coding	7	cdna
ENSMUST00000233656.2	ENSMUSG00000095664	Vmn2r67	protein_coding	nonsense_mediated_decay	7	cdna
ENSMUST00000109799.8	ENSMUSG00000003283	Hck	protein_coding	protein_coding	2	cdna
ENSMUST00000003370.14	ENSMUSG00000003283	Hck	protein_coding	protein_coding	2	cdna
ENSMUST00000189688.2	ENSMUSG00000003283	Hck	protein_coding	protein_coding	2	cdna
ENSMUST00000232921.2	ENSMUSG00000096861	Vmn2r68	protein_coding	retained_intron	7	cdna
ENSMUST00000233062.2	ENSMUSG00000096861	Vmn2r68	protein_coding	retained_intron	7	cdna
ENSMUST00000061074.10	ENSMUSG00000096861	Vmn2r68	protein_coding	protein_coding	7	cdna
ENSMUST00000105686.3	ENSMUSG00000028982	Slc25a33	protein_coding	protein_coding	4	cdna
ENSMUST00000093786.9	ENSMUSG00000010067	Rassf1	protein_coding	protein_coding	9	cdna
ENSMUST00000125080.2	ENSMUSG00000010067	Rassf1	protein_coding	retained_intron	9	cdna
ENSMUST00000122225.8	ENSMUSG00000010067	Rassf1	protein_coding	protein_coding	9	cdna
ENSMUST00000156198.8	ENSMUSG00000010067	Rassf1	protein_coding	nonsense_mediated_decay	9	cdna
ENSMUST00000010211.7	ENSMUSG00000010067	Rassf1	protein_coding	protein_coding	9	cdna
ENSMUST00000191832.6	ENSMUSG00000010067	Rassf1	protein_coding	protein_coding_CDS_not_defined	9	cdna
ENSMUST00000121635.7	ENSMUSG00000010067	Rassf1	protein_coding	protein_coding_CDS_not_defined	9	cdna
ENSMUST00000144129.2	ENSMUSG00000010067	Rassf1	protein_coding	retained_intron	9	cdna
ENSMUST00000125386.2	ENSMUSG00000010067	Rassf1	protein_coding	retained_intron	9	cdna
ENSMUST00000129320.2	ENSMUSG00000010067	Rassf1	protein_coding	retained_intron	9	cdna
ENSMUST00000171213.3	ENSMUSG00000091006	Vmn2r69	protein_coding	protein_coding	7	cdna
ENSMUST00000207880.3	ENSMUSG00000091006	Vmn2r69	protein_coding	nonsense_mediated_decay	7	cdna
ENSMUST00000233336.2	ENSMUSG00000091006	Vmn2r69	protein_coding	protein_coding	7	cdna
ENSMUST00000233859.2	ENSMUSG00000091006	Vmn2r69	protein_coding	nonsense_mediated_decay	7	cdna
ENSMUST00000084207.12	ENSMUSG00000071176	Arhgef10	protein_coding	protein_coding	8	cdna
ENSMUST00000160619.2	ENSMUSG00000071176	Arhgef10	protein_coding	retained_intron	8	cdna
ENSMUST00000161162.8	ENSMUSG00000071176	Arhgef10	protein_coding	protein_coding	8	cdna
ENSMUST00000110800.9	ENSMUSG00000071176	Arhgef10	protein_coding	protein_coding	8	cdna
ENSMUST00000163062.2	ENSMUSG00000071176	Arhgef10	protein_coding	protein_coding	8	cdna
ENSMUST00000162444.2	ENSMUSG00000071176	Arhgef10	protein_coding	protein_coding_CDS_not_defined	8	cdna
ENSMUST00000162636.2	ENSMUSG00000071176	Arhgef10	protein_coding	protein_coding_CDS_not_defined	8	cdna
ENSMUST00000113451.9	ENSMUSG00000061742	Slc22a12	protein_coding	protein_coding	19	cdna
ENSMUST00000129698.2	ENSMUSG00000061742	Slc22a12	protein_coding	protein_coding_CDS_not_defined	19	cdna
ENSMUST00000126142.2	ENSMUSG00000061742	Slc22a12	protein_coding	protein_coding	19	cdna
ENSMUST00000026988.11	ENSMUSG00000025870	Arl10	protein_coding	protein_coding	13	cdna
ENSMUST00000156024.2	ENSMUSG00000025870	Arl10	protein_coding	protein_coding	13	cdna
ENSMUST00000135354.2	ENSMUSG00000025870	Arl10	protein_coding	protein_coding_CDS_not_defined	13	cdna
ENSMUST00000142246.2	ENSMUSG00000025870	Arl10	protein_coding	protein_coding	13	cdna
ENSMUST00000238113.2	ENSMUSG00000035420	Fam170a	protein_coding	nonsense_mediated_decay	18	cdna
ENSMUST00000039121.4	ENSMUSG00000035420	Fam170a	protein_coding	protein_coding	18	cdna
ENSMUST00000236949.2	ENSMUSG00000035420	Fam170a	protein_coding	nonsense_mediated_decay	18	cdna
ENSMUST00000238078.2	ENSMUSG00000035420	Fam170a	protein_coding	protein_coding	18	cdna
ENSMUST00000101801.8	ENSMUSG00000075701	Selenos	protein_coding	protein_coding	7	cdna
ENSMUST00000205965.2	ENSMUSG00000075701	Selenos	protein_coding	retained_intron	7	cdna
ENSMUST00000206575.2	ENSMUSG00000075701	Selenos	protein_coding	protein_coding	7	cdna
ENSMUST00000205279.2	ENSMUSG00000075701	Selenos	protein_coding	nonsense_mediated_decay	7	cdna
ENSMUST00000206044.2	ENSMUSG00000075701	Selenos	protein_coding	protein_coding	7	cdna
ENSMUST00000026987.12	ENSMUSG00000025869	Nop16	protein_coding	protein_coding	13	cdna
ENSMUST00000148222.2	ENSMUSG00000025869	Nop16	protein_coding	protein_coding	13	cdna
ENSMUST00000149462.2	ENSMUSG00000025869	Nop16	protein_coding	nonsense_mediated_decay	13	cdna
ENSMUST00000038562.9	ENSMUSG00000039911	Spsb1	protein_coding	protein_coding	4	cdna
ENSMUST00000105685.2	ENSMUSG00000039911	Spsb1	protein_coding	protein_coding	4	cdna
ENSMUST00000105684.2	ENSMUSG00000039911	Spsb1	protein_coding	protein_coding	4	cdna
ENSMUST00000156897.2	ENSMUSG00000039911	Spsb1	protein_coding	protein_coding	4	cdna
ENSMUST00000167342.2	ENSMUSG00000039911	Spsb1	protein_coding	protein_coding	4	cdna
ENSMUST00000149360.2	ENSMUSG00000039911	Spsb1	protein_coding	protein_coding	4	cdna
ENSMUST00000125135.2	ENSMUSG00000039911	Spsb1	protein_coding	protein_coding	4	cdna
ENSMUST00000149743.2	ENSMUSG00000039911	Spsb1	protein_coding	protein_coding	4	cdna
ENSMUST00000156451.2	ENSMUSG00000039911	Spsb1	protein_coding	protein_coding_CDS_not_defined	4	cdna
ENSMUST00000135896.2	ENSMUSG00000039911	Spsb1	protein_coding	protein_coding_CDS_not_defined	4	cdna
ENSMUST00000024905.11	ENSMUSG00000024096	Ralbp1	protein_coding	protein_coding	17	cdna
ENSMUST00000166543.10	ENSMUSG00000024096	Ralbp1	protein_coding	protein_coding	17	cdna
ENSMUST00000233054.2	ENSMUSG00000024096	Ralbp1	protein_coding	protein_coding	17	cdna
ENSMUST00000232848.2	ENSMUSG00000024096	Ralbp1	protein_coding	protein_coding	17	cdna
ENSMUST00000233399.2	ENSMUSG00000024096	Ralbp1	protein_coding	protein_coding	17	cdna
ENSMUST00000232885.2	ENSMUSG00000024096	Ralbp1	protein_coding	protein_coding	17	cdna
ENSMUST00000233784.2	ENSMUSG00000024096	Ralbp1	protein_coding	protein_coding	17	cdna
ENSMUST00000006697.17	ENSMUSG00000006522	Itih3	protein_coding	protein_coding	14	cdna
ENSMUST00000227181.2	ENSMUSG00000006522	Itih3	protein_coding	retained_intron	14	cdna
ENSMUST00000227995.2	ENSMUSG00000006522	Itih3	protein_coding	protein_coding	14	cdna
ENSMUST00000226547.2	ENSMUSG00000006522	Itih3	protein_coding	protein_coding	14	cdna
ENSMUST00000226179.2	ENSMUSG00000006522	Itih3	protein_coding	retained_intron	14	cdna
ENSMUST00000228114.2	ENSMUSG00000006522	Itih3	protein_coding	protein_coding	14	cdna
ENSMUST00000019939.12	ENSMUSG00000019804	Snx3	protein_coding	protein_coding	10	cdna
ENSMUST00000105500.8	ENSMUSG00000019804	Snx3	protein_coding	protein_coding	10	cdna
ENSMUST00000105499.2	ENSMUSG00000019804	Snx3	protein_coding	protein_coding	10	cdna
ENSMUST00000235601.2	ENSMUSG00000024989	Cep55	protein_coding	retained_intron	19	cdna
ENSMUST00000236044.2	ENSMUSG00000024989	Cep55	protein_coding	protein_coding	19	cdna
ENSMUST00000096096.12	ENSMUSG00000024989	Cep55	protein_coding	protein_coding	19	cdna
ENSMUST00000169673.3	ENSMUSG00000024989	Cep55	protein_coding	protein_coding	19	cdna
ENSMUST00000237408.2	ENSMUSG00000024989	Cep55	protein_coding	protein_coding	19	cdna
ENSMUST00000116506.8	ENSMUSG00000024989	Cep55	protein_coding	protein_coding	19	cdna
ENSMUST00000235550.2	ENSMUSG00000048875	Pudp	protein_coding	nonsense_mediated_decay	18	cdna
ENSMUST00000056460.4	ENSMUSG00000048875	Pudp	protein_coding	protein_coding	18	cdna
ENSMUST00000026986.7	ENSMUSG00000025868	Higd2a	protein_coding	protein_coding	13	cdna
ENSMUST00000116639.4	ENSMUSG00000073565	Prr16	protein_coding	protein_coding	18	cdna
ENSMUST00000235541.2	ENSMUSG00000073565	Prr16	protein_coding	nonsense_mediated_decay	18	cdna
ENSMUST00000195418.6	ENSMUSG00000028182	Lrriq3	protein_coding	retained_intron	3	cdna
ENSMUST00000029833.13	ENSMUSG00000028182	Lrriq3	protein_coding	protein_coding	3	cdna
ENSMUST00000192383.6	ENSMUSG00000028182	Lrriq3	protein_coding	protein_coding	3	cdna
ENSMUST00000194376.2	ENSMUSG00000028182	Lrriq3	protein_coding	protein_coding	3	cdna
ENSMUST00000021844.15	ENSMUSG00000021408	Ripk1	protein_coding	protein_coding	13	cdna
ENSMUST00000163418.2	ENSMUSG00000021408	Ripk1	protein_coding	retained_intron	13	cdna
ENSMUST00000167374.9	ENSMUSG00000021408	Ripk1	protein_coding	protein_coding	13	cdna
ENSMUST00000171137.2	ENSMUSG00000021408	Ripk1	protein_coding	protein_coding	13	cdna
ENSMUST00000222176.2	ENSMUSG00000021408	Ripk1	protein_coding	retained_intron	13	cdna
ENSMUST00000008542.12	ENSMUSG00000008398	Elk3	protein_coding	protein_coding	10	cdna
ENSMUST00000129827.8	ENSMUSG00000008398	Elk3	protein_coding	nonsense_mediated_decay	10	cdna
ENSMUST00000151153.2	ENSMUSG00000008398	Elk3	protein_coding	protein_coding	10	cdna
ENSMUST00000133365.2	ENSMUSG00000008398	Elk3	protein_coding	retained_intron	10	cdna
ENSMUST00000161741.8	ENSMUSG00000038690	Atp5mf	protein_coding	protein_coding	5	cdna
ENSMUST00000162360.8	ENSMUSG00000038690	Atp5mf	protein_coding	nonsense_mediated_decay	5	cdna
ENSMUST00000037056.9	ENSMUSG00000038690	Atp5mf	protein_coding	protein_coding	5	cdna
ENSMUST00000161845.2	ENSMUSG00000038690	Atp5mf	protein_coding	protein_coding	5	cdna
ENSMUST00000200584.2	ENSMUSG00000038690	Atp5mf	protein_coding	retained_intron	5	cdna
ENSMUST00000025388.7	ENSMUSG00000024510	Ftmt	protein_coding	protein_coding	18	cdna
ENSMUST00000237229.2	ENSMUSG00000024528	Srfbp1	protein_coding	nonsense_mediated_decay	18	cdna
ENSMUST00000025406.9	ENSMUSG00000024528	Srfbp1	protein_coding	protein_coding	18	cdna
ENSMUST00000238100.2	ENSMUSG00000024528	Srfbp1	protein_coding	retained_intron	18	cdna
ENSMUST00000235538.2	ENSMUSG00000024528	Srfbp1	protein_coding	retained_intron	18	cdna
ENSMUST00000237092.2	ENSMUSG00000024528	Srfbp1	protein_coding	retained_intron	18	cdna
ENSMUST00000237434.2	ENSMUSG00000024528	Srfbp1	protein_coding	retained_intron	18	cdna
ENSMUST00000084117.13	ENSMUSG00000028980	H6pd	protein_coding	protein_coding	4	cdna
ENSMUST00000030830.4	ENSMUSG00000028980	H6pd	protein_coding	protein_coding	4	cdna
ENSMUST00000153394.2	ENSMUSG00000028980	H6pd	protein_coding	protein_coding	4	cdna
ENSMUST00000152907.2	ENSMUSG00000028980	H6pd	protein_coding	protein_coding_CDS_not_defined	4	cdna
ENSMUST00000036372.8	ENSMUSG00000032640	Chsy1	protein_coding	protein_coding	7	cdna
ENSMUST00000077478.8	ENSMUSG00000070458	Vmn2r73	protein_coding	protein_coding	7	cdna
ENSMUST00000233729.2	ENSMUSG00000070458	Vmn2r73	protein_coding	protein_coding	7	cdna
ENSMUST00000233079.2	ENSMUSG00000070458	Vmn2r73	protein_coding	protein_coding	7	cdna
ENSMUST00000233315.2	ENSMUSG00000070458	Vmn2r73	protein_coding	protein_coding	7	cdna
ENSMUST00000233115.2	ENSMUSG00000070458	Vmn2r73	protein_coding	protein_coding	7	cdna
ENSMUST00000233748.2	ENSMUSG00000070458	Vmn2r73	protein_coding	protein_coding	7	cdna
ENSMUST00000232965.2	ENSMUSG00000070458	Vmn2r73	protein_coding	protein_coding	7	cdna
ENSMUST00000232897.2	ENSMUSG00000070458	Vmn2r73	protein_coding	protein_coding	7	cdna
ENSMUST00000019938.11	ENSMUSG00000019803	Nr2e1	protein_coding	protein_coding	10	cdna
ENSMUST00000105498.3	ENSMUSG00000019803	Nr2e1	protein_coding	protein_coding	10	cdna
ENSMUST00000126848.2	ENSMUSG00000019803	Nr2e1	protein_coding	protein_coding_CDS_not_defined	10	cdna
ENSMUST00000143891.2	ENSMUSG00000019803	Nr2e1	protein_coding	protein_coding_CDS_not_defined	10	cdna
ENSMUST00000040835.9	ENSMUSG00000034203	Chchd4	protein_coding	protein_coding	6	cdna
ENSMUST00000205802.2	ENSMUSG00000034203	Chchd4	protein_coding	retained_intron	6	cdna
ENSMUST00000094451.4	ENSMUSG00000047875	Gpr157	protein_coding	protein_coding	4	cdna
ENSMUST00000093844.5	ENSMUSG00000035594	Chrna5	protein_coding	protein_coding	9	cdna
ENSMUST00000216865.2	ENSMUSG00000035594	Chrna5	protein_coding	protein_coding_CDS_not_defined	9	cdna
ENSMUST00000217408.2	ENSMUSG00000035594	Chrna5	protein_coding	protein_coding	9	cdna
ENSMUST00000213960.2	ENSMUSG00000035594	Chrna5	protein_coding	protein_coding	9	cdna
ENSMUST00000025409.9	ENSMUSG00000024529	Lox	protein_coding	protein_coding	18	cdna
ENSMUST00000171470.8	ENSMUSG00000024529	Lox	protein_coding	protein_coding	18	cdna
ENSMUST00000031632.9	ENSMUSG00000029627	Zkscan14	protein_coding	protein_coding	5	cdna
ENSMUST00000162220.2	ENSMUSG00000029627	Zkscan14	protein_coding	protein_coding	5	cdna
ENSMUST00000198959.2	ENSMUSG00000029627	Zkscan14	protein_coding	protein_coding	5	cdna
ENSMUST00000030826.4	ENSMUSG00000028976	Slc2a5	protein_coding	protein_coding	4	cdna
ENSMUST00000136610.8	ENSMUSG00000028976	Slc2a5	protein_coding	protein_coding_CDS_not_defined	4	cdna
ENSMUST00000132426.8	ENSMUSG00000028976	Slc2a5	protein_coding	retained_intron	4	cdna
ENSMUST00000151504.2	ENSMUSG00000028976	Slc2a5	protein_coding	protein_coding_CDS_not_defined	4	cdna
ENSMUST00000107938.8	ENSMUSG00000038738	Shank1	protein_coding	protein_coding	7	cdna
ENSMUST00000107935.8	ENSMUSG00000038738	Shank1	protein_coding	protein_coding	7	cdna
ENSMUST00000107934.2	ENSMUSG00000038738	Shank1	protein_coding	protein_coding	7	cdna
ENSMUST00000134470.8	ENSMUSG00000038738	Shank1	protein_coding	protein_coding_CDS_not_defined	7	cdna
ENSMUST00000154776.2	ENSMUSG00000038738	Shank1	protein_coding	retained_intron	7	cdna
ENSMUST00000127164.2	ENSMUSG00000038738	Shank1	protein_coding	retained_intron	7	cdna
ENSMUST00000032183.6	ENSMUSG00000030095	Tmem43	protein_coding	protein_coding	6	cdna
ENSMUST00000153179.2	ENSMUSG00000030095	Tmem43	protein_coding	retained_intron	6	cdna
ENSMUST00000205954.2	ENSMUSG00000030095	Tmem43	protein_coding	protein_coding_CDS_not_defined	6	cdna
ENSMUST00000140246.8	ENSMUSG00000030095	Tmem43	protein_coding	retained_intron	6	cdna
ENSMUST00000144246.2	ENSMUSG00000030095	Tmem43	protein_coding	protein_coding_CDS_not_defined	6	cdna
ENSMUST00000085671.10	ENSMUSG00000055991	Zkscan5	protein_coding	protein_coding	5	cdna
ENSMUST00000031601.8	ENSMUSG00000055991	Zkscan5	protein_coding	protein_coding	5	cdna
ENSMUST00000161896.2	ENSMUSG00000055991	Zkscan5	protein_coding	nonsense_mediated_decay	5	cdna
ENSMUST00000162168.8	ENSMUSG00000055991	Zkscan5	protein_coding	nonsense_mediated_decay	5	cdna
ENSMUST00000161881.2	ENSMUSG00000055991	Zkscan5	protein_coding	protein_coding	5	cdna
ENSMUST00000160162.2	ENSMUSG00000055991	Zkscan5	protein_coding	protein_coding_CDS_not_defined	5	cdna
ENSMUST00000010198.5	ENSMUSG00000010054	Tusc2	protein_coding	protein_coding	9	cdna
ENSMUST00000193292.2	ENSMUSG00000010054	Tusc2	protein_coding	protein_coding_CDS_not_defined	9	cdna
ENSMUST00000193418.2	ENSMUSG00000010054	Tusc2	protein_coding	protein_coding	9	cdna
ENSMUST00000040656.8	ENSMUSG00000038286	Bphl	protein_coding	protein_coding	13	cdna
ENSMUST00000222658.2	ENSMUSG00000038286	Bphl	protein_coding	nonsense_mediated_decay	13	cdna
ENSMUST00000221124.2	ENSMUSG00000038286	Bphl	protein_coding	retained_intron	13	cdna
ENSMUST00000222691.2	ENSMUSG00000038286	Bphl	protein_coding	nonsense_mediated_decay	13	cdna
ENSMUST00000220717.2	ENSMUSG00000038286	Bphl	protein_coding	protein_coding_CDS_not_defined	13	cdna
ENSMUST00000223251.2	ENSMUSG00000038286	Bphl	protein_coding	protein_coding_CDS_not_defined	13	cdna
ENSMUST00000239120.2	ENSMUSG00000025422	Agap2	protein_coding	protein_coding	10	cdna
ENSMUST00000039259.7	ENSMUSG00000025422	Agap2	protein_coding	protein_coding	10	cdna
