event	event_type	arm	dPSI_oriented
ENSMUSG00000034349;A5:3:68912448-68913409:68912423-68913409:+	A5	A485+Dux	0.2620953616836346
ENSMUSG00000034349;A5:3:68913557-68914522:68913546-68914522:+	A5	A485+Dux	0.1784980590455605
ENSMUSG00000034391;AF:18:84952907:84953305-84975445:84970241:84970383-84975445:+	AF	A485+Dux	0.2809127045608727
ENSMUSG00000034391;AF:18:84953283:84953305-84975445:84970241:84970383-84975445:+	AF	A485+Dux	0.6813723450374009
ENSMUSG00000034858;AF:9:74860166:74860290-74860996:74860308:74860341-74860996:+	AF	A485+Dux	0.4195890782686298
ENSMUSG00000035227;AF:7:99498266-99507971:99508106:99498266-99512435:99512578:-	AF	A485+Dux	0.4068033099252779
ENSMUSG00000035227;SE:7:99498266-99512028:99512201-99512435:-	SE	A485+Dux	0.2540689383849392
ENSMUSG00000036992;SE:2:148514755-148516384:148516518-148517202:+	SE	A485+Dux	0.11151242654240245
ENSMUSG00000037072;AF:3:144276065:144276172-144283347:144276454:144276560-144283347:+	AF	A485+Dux	0.0493538221553165
ENSMUSG00000037072;AL:3:144296436-144300662:144301193:144296436-144302584:144303422:+	AL	A485+Dux	0.011265669970540725
ENSMUSG00000037072;SE:3:144296436-144300662:144300711-144302584:+	SE	A485+Dux	0.09509004155655554
ENSMUSG00000037443;A3:4:133881707-133882988:133881701-133882988:-	A3	A485+Dux	0.07765198911578264
ENSMUSG00000037465;AF:15:38298096-38299303:38299326:38298096-38300803:38300950:-	AF	A485+Dux	0.32309744573060956
ENSMUSG00000037514;A5:2:131116183-131129394:131116040-131129394:+	A5	A485+Dux	0.5692279852485906
ENSMUSG00000037514;SE:2:131116183-131129394:131129517-131135319:+	SE	A485+Dux	0.35247147936431045
ENSMUSG00000037608;A3:10:20197862-20198709:20197862-20198715:+	A3	A485+Dux	0.5476170097226227
ENSMUSG00000037712;SE:14:45713570-45713875:45713907-45719889:-	SE	A485+Dux	0.3146309931635713
ENSMUSG00000037722;A3:14:45618473-45619013:45618455-45619013:-	A3	A485+Dux	0.1328278508861589
ENSMUSG00000037722;A5:14:45622205-45626508:45622205-45626521:-	A5	A485+Dux	0.6059311662250134
ENSMUSG00000037805;MX:17:28547859-28547941:28548021-28549499:28547859-28548348:28548496-28549499:+	MX	A485+Dux	0.6176764569792854
ENSMUSG00000037805;SE:17:28548021-28548348:28548496-28549499:+	SE	A485+Dux	0.30169597565212114
ENSMUSG00000037885;SE:2:129643924-129652408:129653157-129669694:+	SE	A485+Dux	0.4017072452546224
ENSMUSG00000037966;AF:13:49340961:49341113-49347212:49343772:49343835-49347212:+	AF	A485+Dux	0.326602732232545
ENSMUSG00000037966;AF:13:49341012:49341113-49347212:49343772:49343835-49347212:+	AF	A485+Dux	0.5645062793149942
ENSMUSG00000038005;SE:8:61346894-61348495:61348684-61349772:+	SE	A485+Dux	0.27985336197583444
ENSMUSG00000038028;SE:6:127069705-127078812:127078849-127086399:-	SE	A485+Dux	-0.17257847832408424
ENSMUSG00000038174;SE:1:58569418-58573644:58573811-58574549:-	SE	A485+Dux	0.27196352345827735
ENSMUSG00000038187;A5:7:112927666-112929062:112927666-112929151:-	A5	A485+Dux	0.031446086242376436
ENSMUSG00000038217;A5:11:75360727-75361226:75360444-75361226:+	A5	A485+Dux	0.5393978956253922
ENSMUSG00000038544;SE:4:59775549-59782254:59782334-59783728:-	SE	A485+Dux	0.4541391547939765
ENSMUSG00000038546;AF:13:43557165-43560088:43561504:43557165-43565887:43565960:-	AF	A485+Dux	0.4141336480253073
ENSMUSG00000038740;AF:2:33764472-33776798:33776857:33764472-33777332:33777494:-	AF	A485+Dux	0.2461091060570692
ENSMUSG00000038740;AF:2:33764472-33776798:33776857:33764472-33777332:33777958:-	AF	A485+Dux	0.14859118391393167
ENSMUSG00000038812;RI:19:6887952:6888041-6888120:6888396:+	RI	A485+Dux	-0.037164441112202184
ENSMUSG00000038845;AF:11:95557836:95557868-95558863:95557890:95557965-95558863:+	AF	A485+Dux	0.03746079632092153
ENSMUSG00000038965;SE:16:16972146-16977854:16978040-16994276:-	SE	A485+Dux	0.34976195920382414
ENSMUSG00000038965;SE:16:16978040-16989627:16989725-16994276:-	SE	A485+Dux	0.7280265925389304
ENSMUSG00000038965;SE:16:16978040-16994276:16994371-17019299:-	SE	A485+Dux	0.5295031502131403
ENSMUSG00000039163;A5:9:117944497-117979085:117944497-117979136:-	A5	A485+Dux	-0.08583726005186365
ENSMUSG00000039630;A3:1:178156972-178157433:178152878-178157433:-	A3	A485+Dux	0.5528975750865557
ENSMUSG00000039630;SE:1:178151278-178151531:178151581-178152808:-	SE	A485+Dux	-0.3572523363539968
ENSMUSG00000039770;AF:17:73143448:73143786-73153274:73144531:73144814-73153274:+	AF	A485+Dux	0.02633949488436471
ENSMUSG00000039770;AF:17:73143448:73143786-73153274:73147926:73148124-73153274:+	AF	A485+Dux	0.1605471214932136
ENSMUSG00000039770;AF:17:73144308:73144703-73153274:73147926:73148124-73153274:+	AF	A485+Dux	0.1465176586683966
ENSMUSG00000039770;AF:17:73144531:73144814-73153274:73147926:73148124-73153274:+	AF	A485+Dux	0.19506452995001686
ENSMUSG00000040139;SE:7:136978080-136978684:136978846-136989100:-	SE	A485+Dux	0.29632833739667763
ENSMUSG00000040167;AL:7:130990381:130994309-130995484:130994376:130994448-130995484:-	AL	A485+Dux	0.3763981541187108
ENSMUSG00000040446;RI:18:24640162:24640288-24641051:24641148:-	RI	A485+Dux	0.3183717618246519
ENSMUSG00000040481;SE:11:106934651-106935318:106935491-106937826:-	SE	A485+Dux	0.3099086786037194
ENSMUSG00000040749;AF:X:162858665-162859011:162859117:162858665-162859183:162859489:-	AF	A485+Dux	0.3383507572302584
ENSMUSG00000040760;SE:14:26682995-26684763:26684834-26685604:-	SE	A485+Dux	0.19516039210487535
ENSMUSG00000040771;A5:17:48717400-48717856:48717265-48717856:+	A5	A485+Dux	0.03532791564840343
ENSMUSG00000040952;A5:7:24584294-24584561:24584274-24584561:+	A5	A485+Dux	-0.08316642884218628
ENSMUSG00000040952;AF:7:24583796:24584092-24584561:24584139:24584294-24584561:+	AF	A485+Dux	0.20878797188652132
ENSMUSG00000040952;AF:7:24584058:24584092-24584561:24584238:24584274-24584561:+	AF	A485+Dux	0.03949430419567235
ENSMUSG00000040952;SE:7:24584977-24585532:24585612-24587707:+	SE	A485+Dux	0.1513931991573904
ENSMUSG00000041353;AL:X:149181791:149181912-149203338:149191574:149192596-149203338:-	AL	A485+Dux	0.3099658694814193
ENSMUSG00000041353;AL:X:149181791:149181912-149203338:149191916:149192596-149203338:-	AL	A485+Dux	0.4651898968960899
ENSMUSG00000041359;MX:12:105183960-105184482:105184551-105188792:105183960-105184918:105185088-105188792:-	MX	A485+Dux	0.42770877317525824
ENSMUSG00000041360;A3:19:27376504-27377079:27376500-27377079:-	A3	A485+Dux	0.4467484867109185
ENSMUSG00000041360;A3:19:27397521-27398697:27397517-27398697:-	A3	A485+Dux	0.33637310910609197
ENSMUSG00000041431;A5:13:100916293-100916530:100916293-100917284:-	A5	A485+Dux	0.7128549827437549
ENSMUSG00000041431;SE:13:100916293-100916530:100916640-100917284:-	SE	A485+Dux	0.23565163218241247
ENSMUSG00000041718;A3:X:143101117-143102895:143101117-143102999:+	A3	A485+Dux	0.35748876417852093
ENSMUSG00000041841;AF:15:5146127:5146166-5146769:5146183:5146408-5146769:+	AF	A485+Dux	0.161280533991927
ENSMUSG00000041841;AF:15:5146183:5146408-5146769:5146431:5146548-5146769:+	AF	A485+Dux	0.45092638671895524
ENSMUSG00000041857;SE:19:11645780-11666031:11666212-11668306:-	SE	A485+Dux	-0.0102620442649628
ENSMUSG00000041920;AF:11:109354374-109357102:109357185:109354374-109363764:109364120:-	AF	A485+Dux	0.18155610147885515
ENSMUSG00000041920;SE:11:109349431-109350625:109350768-109354136:-	SE	A485+Dux	0.19341629654903172
ENSMUSG00000042279;A5:6:115926702-115926851:115926673-115926851:+	A5	A485+Dux	0.14736319002448162
ENSMUSG00000042279;A5:6:115926706-115926851:115926673-115926851:+	A5	A485+Dux	0.0578298738564994
ENSMUSG00000042396;SE:9:48405481-48405583:48405687-48406455:-	SE	A485+Dux	0.45242916294325114
ENSMUSG00000043510;A5:5:110982665-110983841:110982665-110983846:-	A5	A485+Dux	0.09181080190584934
ENSMUSG00000043872;A3:4:126943699-126944357:126943405-126944357:-	A3	A485+Dux	0.12030747864259972
ENSMUSG00000044155;SE:6:18849665-18850910:18851000-18851635:+	SE	A485+Dux	0.07975088833217833
ENSMUSG00000044768;AF:1:97582414-97589280:97589401:97582414-97589556:97589799:-	AF	A485+Dux	0.21485543990012804
ENSMUSG00000045378;AF:17:29160343-29161171:29161238:29160343-29162752:29162814:-	AF	A485+Dux	0.4089637101127416
ENSMUSG00000045519;AF:9:20265545-20266770:20266942:20265545-20296313:20296473:-	AF	A485+Dux	0.4519741508286039
ENSMUSG00000046516;SE:16:38169691-38170039:38170093-38172988:+	SE	A485+Dux	0.04784804828327399
ENSMUSG00000046679;A3:6:86423250-86424293:86423250-86424323:+	A3	A485+Dux	0.23525971477534968
ENSMUSG00000046679;A5:6:86415829-86420709:86415776-86420709:+	A5	A485+Dux	0.8834625449394139
ENSMUSG00000046679;A5:6:86416240-86420709:86415776-86420709:+	A5	A485+Dux	0.8970008378283644
ENSMUSG00000046679;AF:6:86415356:86415469-86420709:86415674:86415776-86420709:+	AF	A485+Dux	0.42531562247937127
ENSMUSG00000046679;AF:6:86415356:86415469-86420709:86415674:86415829-86420709:+	AF	A485+Dux	0.13597386519953814
ENSMUSG00000046679;AF:6:86415356:86415469-86420709:86415709:86416240-86420709:+	AF	A485+Dux	0.25198257860445417
ENSMUSG00000047044;A3:19:18691023-18694583:18691023-18694586:+	A3	A485+Dux	-0.06888859314285678
ENSMUSG00000047139;AF:10:43455165:43455318-43458600:43455931:43456149-43458600:+	AF	A485+Dux	0.035916206782005466
ENSMUSG00000047996;A5:X:77564427-77627310:77564427-77627375:-	A5	A485+Dux	0.07237128307882257
ENSMUSG00000048271;SE:5:28544306-28547393:28547512-28557470:+	SE	A485+Dux	0.34050551908583243
ENSMUSG00000048668;AF:6:128339147-128339331:128339775:128339147-128339802:128339874:-	AF	A485+Dux	0.4754114764580743
ENSMUSG00000049164;A5:19:40883234-40885528:40883230-40885528:+	A5	A485+Dux	0.0880938277869786
ENSMUSG00000049164;SE:19:40885609-40896503:40896647-40899477:+	SE	A485+Dux	0.0880938277869786
ENSMUSG00000049439;SE:1:60391329-60392068:60392234-60393673:+	SE	A485+Dux	0.458580695811982
ENSMUSG00000049517;AF:13:91071077:91071318-91071706:91071336:91071525-91071706:+	AF	A485+Dux	0.14848522663448466
ENSMUSG00000049606;AF:5:106814711-106815382:106815483:106814711-106843664:106843841:-	AF	A485+Dux	0.6063371522346643
ENSMUSG00000049606;AF:5:106814711-106815382:106815483:106814711-106844398:106844463:-	AF	A485+Dux	0.7073110155566733
ENSMUSG00000050608;A5:4:138833214-138858099:138833214-138858233:-	A5	A485+Dux	0.19699688283524092
ENSMUSG00000050608;AF:4:138833214-138838528:138838554:138833214-138858099:138858305:-	AF	A485+Dux	0.08211374190566367
ENSMUSG00000050608;AF:4:138833214-138838528:138838554:138833214-138858233:138858424:-	AF	A485+Dux	0.029220343017679395
ENSMUSG00000051256;A5:6:113419765-113424219:113419758-113424219:+	A5	A485+Dux	0.06649797751017991
ENSMUSG00000051391;A3:5:135961496-135963177:135959803-135963177:-	A3	A485+Dux	0.19901987443443347
ENSMUSG00000051391;AL:5:135937263:135940505-135963177:135959534:135961496-135963177:-	AL	A485+Dux	0.5105046112211029
ENSMUSG00000051391;AL:5:135937263:135940505-135963177:135959615:135959803-135963177:-	AL	A485+Dux	0.710825897979113
ENSMUSG00000051391;RI:5:135937263:135937975-135939841:135940505:-	RI	A485+Dux	0.3139531439475256
ENSMUSG00000052033;AF:2:170353155:170353389-170357659:170353440:170353475-170357659:+	AF	A485+Dux	0.2168101198464344
ENSMUSG00000052033;AF:2:170353365:170353389-170357659:170353440:170353475-170357659:+	AF	A485+Dux	0.4392629468096405
ENSMUSG00000053110;SE:9:7938539-7950493:7950540-7952954:-	SE	A485+Dux	0.20287563134178277
ENSMUSG00000053453;AF:14:8507911:8507969-8515107:8508486:8508578-8515107:+	AF	A485+Dux	0.37831306971721046
ENSMUSG00000053453;AF:14:8508557:8508578-8515107:8512132:8512303-8515107:+	AF	A485+Dux	0.7963700999439759
ENSMUSG00000053453;RI:14:8515107:8515197-8516225:8516352:+	RI	A485+Dux	0.7986312354063198
ENSMUSG00000053453;RI:14:8515107:8515224-8516225:8516352:+	RI	A485+Dux	0.23790311528554792
ENSMUSG00000053931;SE:3:121244007-121245032:121245169-121245532:+	SE	A485+Dux	0.3053267588265344
ENSMUSG00000054469;A5:17:73415172-73468818:73415151-73468818:+	A5	A485+Dux	0.6700095368370482
ENSMUSG00000055067;AL:1:179205100:179205364-179232848:179222789:179223396-179232848:-	AL	A485+Dux	0.07553885486233325
ENSMUSG00000056162;RI:18:84654172:84654334-84655940:84656089:-	RI	A485+Dux	0.2416814444370462
ENSMUSG00000056536;A5:1:105585575-105586612:105585575-105586641:-	A5	A485+Dux	0.48747281617070215
ENSMUSG00000056579;A3:11:3595523-3596557:3595454-3596557:-	A3	A485+Dux	0.40948018766416505
ENSMUSG00000057113;SE:11:33106104-33106664:33106747-33106991:-	SE	A485+Dux	-0.08313556355405305
ENSMUSG00000058291;A3:5:138614827-138615317:138614821-138615317:-	A3	A485+Dux	0.13882151449279445
ENSMUSG00000058291;SE:5:138610427-138614732:138614821-138615317:-	SE	A485+Dux	0.1341460388581931
ENSMUSG00000058704;AF:17:74565500-74595453:74595643:74565500-74601687:74601785:-	AF	A485+Dux	0.22240458106304037
ENSMUSG00000058704;MX:17:74509360-74524022:74524098-74532427:74509360-74527483:74527535-74532427:-	MX	A485+Dux	0.11424275559116526
ENSMUSG00000058704;SE:17:74509360-74527483:74527535-74532427:-	SE	A485+Dux	0.21896636844318057
ENSMUSG00000058704;SE:17:74509360-74532427:74532569-74548900:-	SE	A485+Dux	-0.006937284971478497
ENSMUSG00000060288;AL:4:119157207:119157399-119167956:119164357:119165080-119167956:-	AL	A485+Dux	0.27272030085975074
ENSMUSG00000061136;A5:2:53034891-53035245:53034891-53035298:-	A5	A485+Dux	0.30416549142852906
ENSMUSG00000061371;SE:10:81894330-81894517:81894577-81895351:+	SE	A485+Dux	0.1645462602217619
ENSMUSG00000061477;AF:12:28681773-28682280:28682389:28681773-28683767:28683907:-	AF	A485+Dux	0.32526346544852275
ENSMUSG00000062169;AF:1:180972258:180972466-180983424:180982303:180982469-180983424:+	AF	A485+Dux	0.08793169649241375
ENSMUSG00000062170;SE:X:67805837-67807538:67807615-67815651:+	SE	A485+Dux	0.32363199912962826
ENSMUSG00000062170;SE:X:67807615-67812562:67812699-67815651:+	SE	A485+Dux	0.07998875432317226
ENSMUSG00000062627;SE:4:94836396-94836566:94836671-94839163:-	SE	A485+Dux	0.5364265156395533
ENSMUSG00000062797;SE:7:89569399-89572772:89572923-89584935:-	SE	A485+Dux	0.22664465632541764
ENSMUSG00000062797;SE:7:89572923-89584935:89585172-89590177:-	SE	A485+Dux	0.27994793650039695
ENSMUSG00000063334;RI:10:111813017:111813142-111813220:111813303:+	RI	A485+Dux	0.3003134377689468
ENSMUSG00000063334;SE:10:111815052-111815792:111815962-111818706:+	SE	A485+Dux	0.18370215520171673
ENSMUSG00000063480;AL:15:81925679:81926398-81931688:81927251:81928218-81931688:-	AL	A485+Dux	0.9932836996764302
ENSMUSG00000063550;AF:7:101845095-101858946:101859074:101845095-101859225:101859383:-	AF	A485+Dux	0.37871363987632556
ENSMUSG00000063714;A3:2:72817976-72818694:72817976-72818716:+	A3	A485+Dux	0.6258564906891015
ENSMUSG00000063714;A3:2:72817976-72818712:72817976-72818716:+	A3	A485+Dux	0.3715997613518828
ENSMUSG00000063787;A3:14:20753265-20753344:20753265-20753358:+	A3	A485+Dux	0.4532915765307792
ENSMUSG00000064127;RI:X:12572538:12572684-12572771:12572931:-	RI	A485+Dux	0.2861560173570116
ENSMUSG00000064127;SE:X:12553440-12555568:12555699-12559824:-	SE	A485+Dux	0.2861560173570118
ENSMUSG00000064194;AF:7:42763653:42763706-42836594:42827012:42827127-42836594:+	AF	A485+Dux	0.21351636349000286
ENSMUSG00000064194;SE:7:42836977-42838467:42838574-42838726:+	SE	A485+Dux	0.20939689354082686
ENSMUSG00000064326;SE:12:112611518-112613272:112613466-112614259:+	SE	A485+Dux	0.04319258134894999
ENSMUSG00000066000;A5:4:147725462-147726792:147725462-147726821:-	A5	A485+Dux	0.05837727708099111
ENSMUSG00000066030;A3:4:143917359-143920012:143917359-143920545:+	A3	A485+Dux	0.28101423816416154
ENSMUSG00000066030;A5:4:143921939-143922379:143920855-143922379:+	A5	A485+Dux	0.2805853150367571
ENSMUSG00000066030;SE:4:143917359-143920012:143920075-143920545:+	SE	A485+Dux	0.21368353164872167
ENSMUSG00000066456;AL:9:82992001:82992482-82993046:82992773:82992927-82993046:-	AL	A485+Dux	0.537272703993908
ENSMUSG00000066456;RI:9:82992001:82992482-82993046:82993159:-	RI	A485+Dux	0.5035565939388538
ENSMUSG00000066456;SE:9:82992482-82992841:82992927-82993046:-	SE	A485+Dux	0.46066802740976326
ENSMUSG00000066463;A3:9:78219917-78220187:78219818-78220187:-	A3	A485+Dux	0.20645013253658917
ENSMUSG00000066463;AF:9:78220357-78220609:78220729:78220357-78221979:78222078:-	AF	A485+Dux	0.22042638340613885
ENSMUSG00000066463;SE:9:78219591-78219752:78219818-78220187:-	SE	A485+Dux	-0.017120937606484893
ENSMUSG00000066551;AF:5:148987561-148988089:148988426:148987561-148989710:148989826:-	AF	A485+Dux	0.35641825665223037
ENSMUSG00000066551;AF:5:148987561-148988089:148988426:148987561-148989710:148989850:-	AF	A485+Dux	0.4360252171771503
ENSMUSG00000068039;SE:17:13135516-13136685:13136770-13136930:+	SE	A485+Dux	0.321833533374991
ENSMUSG00000068417;AF:14:51193449:51193685-51196972:51193701:51193915-51196972:+	AF	A485+Dux	0.31201265933929195
ENSMUSG00000070034;A3:1:85523448-85523683:85522154-85523683:-	A3	A485+Dux	0.3996407977529953
ENSMUSG00000070034;RI:1:85506778:85506920-85507365:85507466:-	RI	A485+Dux	0.29927438922820127
ENSMUSG00000070677;AF:5:95604665:95604760-95629445:95621412:95621491-95629445:+	AF	A485+Dux	0.8413385649648546
ENSMUSG00000070837;A5:7:6998711-6999267:6998547-6999267:+	A5	A485+Dux	0.5422678010060333
ENSMUSG00000070837;A5:7:6998833-6999267:6998547-6999267:+	A5	A485+Dux	0.6274304308352625
ENSMUSG00000070837;AF:7:6998382:6998547-6999267:6998668:6998711-6999267:+	AF	A485+Dux	0.40575113658818907
ENSMUSG00000071072;SE:10:127906101-127907937:127908026-127910091:+	SE	A485+Dux	0.2975125745785986
ENSMUSG00000071533;A3:16:55844801-55849966:55844749-55849966:-	A3	A485+Dux	0.17743065417213977
ENSMUSG00000071533;AF:16:55844801-55844897:55845031:55844801-55849966:55850059:-	AF	A485+Dux	0.4425348338762457
ENSMUSG00000071533;SE:16:55842492-55844587:55844749-55849966:-	SE	A485+Dux	0.42523983457637426
ENSMUSG00000071533;SE:16:55842492-55844587:55844801-55849966:-	SE	A485+Dux	0.3725466683443156
ENSMUSG00000071533;SE:16:55842492-55844587:55845000-55849966:-	SE	A485+Dux	0.31193348421570777
ENSMUSG00000072694;AL:5:114946257:114947392-114951841:114950854:114951266-114951841:-	AL	A485+Dux	0.2985451044375581
ENSMUSG00000073079;AF:12:55127062:55127171-55135955:55127345:55127521-55135955:+	AF	A485+Dux	0.07659042686011591
ENSMUSG00000073079;AL:12:55138118-55138492:55138686:55138118-55142600:55142674:+	AL	A485+Dux	0.3094339003867239
ENSMUSG00000073633;AF:1:84817562:84817689-84858813:84844157:84844264-84858813:+	AF	A485+Dux	0.4908938037942596
ENSMUSG00000073702;RI:1:39407010:39407087-39407230:39407336:+	RI	A485+Dux	0.03758458482004981
ENSMUSG00000073705;A5:4:149216129-149216716:149216129-149216735:-	A5	A485+Dux	0.18149120061608182
ENSMUSG00000074129;MX:7:44775661-44775902:44775961-44776415:44775661-44776166:44776218-44776415:-	MX	A485+Dux	0.2345754544917511
ENSMUSG00000074238;SE:3:127606944-127609245:127609343-127610559:-	SE	A485+Dux	0.06803259544964874
ENSMUSG00000074354;A5:9:51754002-51786910:51754002-51787003:-	A5	A485+Dux	0.21768372229029154
ENSMUSG00000074354;A5:9:51754002-51786910:51754002-51787031:-	A5	A485+Dux	0.3314274353058209
ENSMUSG00000074366;SE:7:15484341-15484472:15484530-15491417:+	SE	A485+Dux	0.21065370377787762
ENSMUSG00000074397;A3:9:44346949-44347156:44346878-44347156:-	A3	A485+Dux	0.06445276602565131
ENSMUSG00000074397;AL:9:44345070:44345320-44346720:44345497:44346606-44346720:-	AL	A485+Dux	0.06555754536543446
ENSMUSG00000074698;SE:2:152096241-152099298:152099399-152099861:+	SE	A485+Dux	0.18233494908285508
ENSMUSG00000074781;SE:10:95377313-95377500:95377640-95378134:+	SE	A485+Dux	0.4523275241398425
ENSMUSG00000075054;AF:13:18166334-18167377:18167688:18166334-18167766:18167913:-	AF	A485+Dux	0.26072261494408455
ENSMUSG00000075427;AL:15:98083894:98085671-98087015:98086175:98086660-98087015:-	AL	A485+Dux	0.3924671014419572
ENSMUSG00000075610;MX:11:94669574-94669743:94669885-94670082:94669574-94669887:94669941-94670082:-	MX	A485+Dux	0.5081513102648001
ENSMUSG00000078713;SE:4:45105644-45106839:45106888-45107913:-	SE	A485+Dux	0.2311381547122479
ENSMUSG00000078919;AF:2:168069422-168071731:168071996:168069422-168072113:168072150:-	AF	A485+Dux	0.26556244470426765
ENSMUSG00000078919;AF:2:168069422-168071731:168071996:168069422-168072113:168072248:-	AF	A485+Dux	0.35087080749886196
ENSMUSG00000078919;AF:2:168069422-168072113:168072150:168069422-168072309:168072511:-	AF	A485+Dux	-0.08161971024867995
ENSMUSG00000078919;AF:2:168069422-168072113:168072248:168069422-168072309:168072511:-	AF	A485+Dux	0.2059220179177225
ENSMUSG00000078919;AF:2:168069422-168072113:168072282:168069422-168072309:168072511:-	AF	A485+Dux	0.09672436822665054
ENSMUSG00000078919;SE:2:168059696-168061140:168061165-168061957:-	SE	A485+Dux	0.19652031279604776
ENSMUSG00000078974;A5:11:16456472-16458079:16456472-16458104:-	A5	A485+Dux	0.4326201405183442
ENSMUSG00000078974;AF:11:16456472-16457980:16458069:16456472-16458079:16458484:-	AF	A485+Dux	0.2962406191222402
ENSMUSG00000079162;A3:9:88971647-88972646:88971644-88972646:-	A3	A485+Dux	0.3793218161143066
ENSMUSG00000079477;AF:6:87990680-87996618:87996765:87990680-88022055:88022252:-	AF	A485+Dux	0.34848281709940715
ENSMUSG00000079477;AF:6:87990680-88021919:88021999:87990680-88022055:88022252:-	AF	A485+Dux	0.15763448418564863
ENSMUSG00000079477;AF:6:87992700-87996618:87996765:87992700-88022055:88022227:-	AF	A485+Dux	0.46226664403472184
ENSMUSG00000079477;SE:6:87990680-87991568:87991702-87992614:-	SE	A485+Dux	0.40929976293399867
ENSMUSG00000079658;AF:1:16718231-16727046:16727108:16718231-16727216:16727262:-	AF	A485+Dux	0.6684266838707962
ENSMUSG00000085334;AL:4:126930442-126930725:126930806:126930442-126941483:126943191:+	AL	A485+Dux	0.09715686353470898
ENSMUSG00000086474;AF:11:79673382-79673596:79673713:79673382-79751410:79751542:-	AF	A485+Dux	0.029956043909436625
ENSMUSG00000087491;SE:X:34239583-34240256:34240534-34241045:-	SE	A485+Dux	0.10527444700588617
ENSMUSG00000087491;SE:X:34239583-34240502:34240534-34241045:-	SE	A485+Dux	0.052336053303170815
ENSMUSG00000090254;A3:6:89118067-89121530:89118067-89121544:+	A3	A485+Dux	0.08610842747858327
ENSMUSG00000090254;A3:6:89118067-89121544:89118067-89121595:+	A3	A485+Dux	0.10633148446023363
ENSMUSG00000090254;SE:6:89118067-89121530:89121658-89122141:+	SE	A485+Dux	0.21773681617594987
ENSMUSG00000090254;SE:6:89118067-89121544:89121658-89122141:+	SE	A485+Dux	0.2431457437123964
ENSMUSG00000096917;A3:8:57959835-57963030:57959835-57963122:+	A3	A485+Dux	0.2798763317614146
ENSMUSG00000096917;AF:8:57940551:57940950-57943374:57941071:57941227-57943374:+	AF	A485+Dux	0.5490342213091309
ENSMUSG00000096917;AF:8:57940551:57940950-57943374:57941121:57941227-57943374:+	AF	A485+Dux	0.9445940291119528
ENSMUSG00000096917;AF:8:57941044:57941227-57943374:57942643:57942816-57943374:+	AF	A485+Dux	0.30150433140751853
ENSMUSG00000096917;AF:8:57941084:57941102-57943374:57941121:57941227-57943374:+	AF	A485+Dux	0.29853931733625594
ENSMUSG00000097113;AF:1:136611110:136611211-136616482:136611367:136611441-136616482:+	AF	A485+Dux	0.01865628508910533
ENSMUSG00000097113;AL:1:136609300-136610240:136610465:136609300-136616482:136616491:+	AL	A485+Dux	0.3140900957070795
ENSMUSG00000097727;RI:17:46090185:46090317-46091846:46091899:+	RI	A485+Dux	0.33840467518468786
ENSMUSG00000100969;AL:19:3195946:3196265-3203931:3199813:3200006-3203931:-	AL	A485+Dux	0.5487835552980668
ENSMUSG00000100969;AL:19:3195946:3196265-3203931:3203208:3203401-3203931:-	AL	A485+Dux	0.5487835552980668
ENSMUSG00000109734;AF:7:104558006:104558103-104559477:104559058:104559381-104559477:+	AF	A485+Dux	0.08793351168325603
ENSMUSG00000111270;A5:9:120621270-120622949:120621159-120622949:+	A5	A485+Dux	0.15443284450387829
ENSMUSG00000112286;AL:10:82607302-82613086:82613615:82607302-82631455:82631640:+	AL	A485+Dux	0.10653920902540744
ENSMUSG00000113738;AF:13:35236710:35236786-35263215:35262472:35262610-35263215:+	AF	A485+Dux	-0.22776456070829182
ENSMUSG00000113738;AL:13:35265280-35265521:35265537:35265280-35267084:35267243:+	AL	A485+Dux	-0.22776456070829182
ENSMUSG00000113784;RI:13:3168576:3168748-3168868:3168909:-	RI	A485+Dux	0.17401484587021077
ENSMUSG00000113902;AF:12:101935896-101941919:101942513:101935896-101943043:101943323:-	AF	A485+Dux	0.4018708907661045
ENSMUSG00000114319;AF:13:38966827-38977579:38977636:38966827-39009559:39009731:-	AF	A485+Dux	0.23742571374455904
ENSMUSG00000117727;SE:18:35188833-35193165:35193209-35220525:-	SE	A485+Dux	0.32342060566958186
ENSMUSG00000118332;SE:5:143534889-143537164:143537296-143548512:+	SE	A485+Dux	0.050377362426558825
ENSMUSG00000118504;A3:3:89966107-89967669:89966107-89968945:+	A3	A485+Dux	0.1521738817074776
ENSMUSG00000121465;AF:14:24343304:24343375-24346065:24343387:24343655-24346065:+	AF	A485+Dux	0.0017417971680833144
ENSMUSG00000121818;AF:5:115241587-115245952:115246021:115241587-115248252:115248327:-	AF	A485+Dux	0.09008847608302617
ENSMUSG00000121889;AF:5:94487608:94487670-94529205:94525176:94525307-94529205:+	AF	A485+Dux	0.41996908771800256
